,POSTED_BY,UNDER_CONSTRUCTION,BHK_NO,SQUARE_FT,LONGITUDE,LATITUDE,PRICE
4005,0,1,2,446.1420932,24.69028,78.41889,58.4
4007,1,0,3,1349.872309,22.471606,70.061222,37.0
4008,1,0,1,595.1068988,17.926,73.8013,27.0
4009,0,0,4,2121.640736,22.54111,88.33778000000001,120.0
4010,0,0,3,2430.274274,13.04034,77.591347,210.0
4011,0,0,3,1210.464662,26.474702,74.595478,31.0
4012,1,0,2,1035.001882,13.1195,77.5837,55.0
4013,0,0,2,1174.989509,13.037343,77.628291,56.0
4014,0,0,3,1757.706869,28.602325,77.40199399999999,130.0
4015,0,0,2,1161.784288,28.2102,76.8606,34.9
4017,0,0,3,1625.1354279999998,28.568096,77.390253,90.0
4018,0,0,3,1467.933492,26.928785,75.828002,30.9
4019,1,0,2,898.3156581000001,10.52,76.21,28.8
4020,0,0,2,1020.007846,19.283359,72.864964,78.0
4021,1,0,3,1572.0180779999998,13.077741,80.16490300000001,160.0
4022,0,1,2,1004.1841,22.58,88.42,21.6
4024,1,0,4,2678.874195,22.761472,75.911242,79.0
4025,0,0,2,1353.053702,19.02767,72.88001,290.0
4027,1,0,3,1223.34848,9.946434,76.347436,35.0
4029,0,0,2,1099.796334,35.0,136.0,54.0
4032,1,0,1,618.0694419,12.9377,80.2153,34.0
4033,0,0,2,1270.207852,28.650735,77.4224,33.0
4034,1,0,2,840.1453223999999,19.7833,72.7833,37.0
4035,1,0,2,734.9011224,22.47,70.07,27.5
4036,1,0,2,1000.0,13.33222,74.74611,35.0
4037,0,0,2,1150.097466,18.475864,73.89000899999999,59.0
4038,1,0,2,1050.252592,12.91,77.48,39.5
4039,0,1,2,724.492855,19.12,72.91,290.0
4041,0,0,1,600.0,19.164548,73.52786800000001,48.0
4042,0,1,3,1378.461538,12.848056,74.866457,44.8
4043,1,0,3,1177.336277,28.4317,77.2987,80.0
4044,0,1,3,1598.113208,13.071197,80.170051,84.7
4045,0,1,3,1103.102476,22.75,88.36667,35.2
4046,0,0,3,1559.746211,28.568096,77.390253,88.5
4047,0,0,2,1329.080276,19.259521,72.883037,100.0
4048,0,0,2,1089.0609869999998,20.353795,85.82101999999999,45.0
4049,0,0,1,741.0684659,22.575343,88.433715,67.0
4050,0,0,3,1299.873623,12.91,77.64,72.0
4051,1,0,3,1304.064334,11.013335,77.009775,60.0
4052,0,1,3,1284.895544,28.429614,77.481711,69.5
4053,1,0,3,2000.0,22.31055,73.1695,70.0
4054,0,0,3,1602.067183,30.662283,76.822397,62.0
4055,0,0,3,1539.201539,26.928785,75.828002,32.0
4056,0,0,2,1015.123265,12.531147,76.904285,49.0
4057,1,0,3,1200.0,23.163669,77.422617,30.0
4058,0,1,1,391.9860627,19.4559,72.8114,27.0
4059,0,0,2,1303.930968,13.11389,77.59833,68.0
4060,1,0,2,1049.810141,12.90579,77.54264,47.0
4061,0,0,4,2200.6235100000004,11.013061,76.950136,120.0
4062,0,0,2,1000.0,26.8626,75.7633,32.9
4063,0,0,1,650.0893873,18.973908,73.02510600000001,40.0
4064,1,0,2,940.3107114,16.243,80.64,23.0
4065,1,0,3,1584.835301,26.86056,80.91583,51.0
4066,0,0,2,1203.208556,28.406388,77.342588,45.0
4067,0,0,2,1107.726392,12.96991,77.59796,40.0
4069,1,0,2,1185.067514,12.9576,77.6562,74.6
4070,1,0,2,1260.239445,12.82,77.69,40.0
4071,1,0,2,2000.0,12.9182,80.0824,34.4
4072,0,0,3,2511.1288670000004,18.510861,73.926175,220.0
4073,1,0,2,780.1161103,29.974075,76.84109699999999,43.0
4074,0,0,2,1265.022138,12.9958935,77.761394,60.0
4075,0,1,3,1369.387755,28.493232,77.434566,67.1
4076,1,0,4,2149.959688,30.652036,76.686017,80.0
4077,0,0,1,730.0053677,18.96,72.82,68.0
4078,2,0,2,866.9527897,22.7,88.45,30.3
4079,0,0,3,2100.105005,19.126499,72.99956,300.0
4080,0,1,2,587.061841,28.431862,77.351104,20.6
4081,0,0,2,1274.285714,12.808137,77.58308000000001,66.9
4082,0,0,2,904.9773756,20.098413,79.10786,60.0
4083,0,0,3,1507.0557609999998,12.86,77.786,110.0
4084,0,0,1,675.0807162000001,24.69028,78.41889,46.0
4085,0,0,2,1050.080775,19.2836,72.8675,78.0
4086,0,0,1,610.0040667000001,18.96,72.82,90.0
4087,2,1,2,686.5475995,18.440853,73.90536,41.9
4089,0,0,2,1221.166893,12.8458,77.6727,63.0
4090,1,0,2,1212.121212,12.904179,77.665897,68.0
4091,0,0,2,1243.108661,12.9377,80.2153,69.9
4092,1,0,3,1312.718786,20.230195,85.816005,45.0
4095,1,0,2,592.0783993,29.005329,77.75563199999999,29.0
4096,0,0,2,826.0118645,19.255098,72.9815265,110.0
4097,0,1,3,1138.747378,22.7,88.45,38.0
4098,1,1,2,1150.086256,12.9381,77.7042,60.0
4099,1,0,2,1190.003967,12.9958935,77.761394,60.0
4101,0,1,3,1019.85722,19.18,72.96333,170.0
4102,0,0,2,1163.56383,30.723966,76.766104,140.0
4103,1,0,3,1275.167785,12.9223,77.5532,57.0
4104,0,0,2,1000.0,30.739541,76.782158,80.0
4105,1,0,2,1505.069708,28.691959000000004,76.93729300000001,95.0
4107,1,0,2,1255.230126,22.084258,82.186452,33.0
4108,1,0,2,1100.029334,22.54111,88.33778000000001,150.0
4109,0,0,3,1260.040951,12.96991,77.59796,80.0
4110,0,0,3,1740.0,28.6423,77.3445,87.0
4112,1,0,2,1230.11317,28.577673,77.389781,75.0
4113,0,0,3,1083.619288,18.96667,72.83333,240.0
4114,0,0,3,1689.8608350000002,12.96991,77.59796,85.0
4115,0,0,2,1150.103214,18.5993,73.7625,78.0
4116,0,0,1,833.6983501,12.968,80.1502,57.1
4117,0,1,2,1122.362869,20.257483,85.780142,39.9
4118,0,0,4,1699.2353440000002,22.56972,88.36972,220.0
4119,0,0,2,1361.256545,28.406388,77.342588,39.0
4121,1,0,2,930.0595238,15.492375,79.977829,25.0
4122,0,0,3,1656.244719,28.576117,77.382136,98.0
4124,0,0,3,1437.145715,26.832353,75.841749,43.1
4125,0,0,1,670.0554529,18.486057,73.973718,29.0
4128,2,0,2,1339.141659,26.741803000000004,88.395904,41.5
4129,0,1,3,930.0048948,19.2836,72.8675,95.0
4130,0,0,2,1152.134067,12.96991,77.59796,44.0
4131,0,0,2,957.7864491,26.9883,75.5846,27.0
4132,0,0,3,1170.0,22.72,88.38,35.1
4133,0,0,1,706.5985433,19.05871,72.89969,130.0
4134,0,0,2,1100.020371,12.928575,77.58572099999999,54.0
4135,0,0,1,297.029703,24.69028,78.41889,27.0
4136,0,0,2,1120.099564,28.381971000000004,77.347688,36.0
4137,1,0,3,1250.0,26.955346,75.73479300000001,28.0
4138,0,1,1,625.0,18.96667,72.83333,25.5
4140,2,1,4,2047.502048,30.662283,76.822397,100.0
4141,0,1,4,2944.840865,12.989437,77.71780600000001,260.0
4142,0,0,1,650.0171057,18.753059,73.067228,38.0
4143,1,0,3,1670.227229,12.96991,77.59796,86.0
4145,2,1,2,844.7368421,25.63333,85.05,32.1
4146,1,0,2,700.0656312000001,28.689982,77.339807,32.0
4147,0,0,3,1400.094922,26.900926,75.775927,59.0
4149,0,0,3,1165.1816310000002,28.494868,77.410298,51.0
4150,1,0,2,766.1888285,23.22533,72.619511,31.0
4151,1,0,1,550.0,17.58333,75.98333000000001,22.0
4152,0,1,1,678.070581,13.055985,77.622157,44.0
4153,0,0,2,1085.13112,22.5922,88.484911,84.0
4154,0,0,2,1349.741961,30.697795000000003,76.714722,68.0
4155,0,1,3,1826.656589,21.151992,72.81002,72.5
4156,1,0,3,1478.785121,12.87004,77.673275,130.0
4157,0,0,2,1158.940397,12.86,77.786,70.0
4159,0,0,2,1424.020986,11.954995,79.83024300000001,76.0
4161,0,1,2,1099.76247,18.6182,73.7447,46.3
4162,1,0,1,740.1812689,13.500946,74.69771300000001,24.5
4163,0,0,2,1036.001036,18.49667,73.94167,80.0
4164,1,0,3,1649.862511,16.481141,80.688775,72.0
4165,0,0,2,626.0551491,19.4559,72.8114,44.5
4166,1,0,2,686.0,13.09,80.27,34.3
4168,1,1,2,1199.926158,12.96991,77.59796,65.0
4169,0,0,3,1250.0,22.509911,88.356659,110.0
4170,0,0,3,1661.415067,28.431862,77.351104,58.0
4171,0,1,1,378.0197772,24.69028,78.41889,30.2
4172,0,0,2,1165.00092,19.1759,72.9522,190.0
4173,0,0,2,1099.967648,19.05871,72.89969,170.0
4174,0,0,2,810.1016727000001,19.708959,72.78443299999999,24.7
4175,0,0,3,1439.884809,28.255907,77.06585799999999,40.0
4176,0,0,2,1246.873884,26.900926,75.775927,34.9
4177,2,0,1,567.8579258999999,18.75,73.08,25.9
4181,1,0,1,508.0627347,13.09,80.27,23.0
4182,0,0,2,805.0603795,19.049214000000003,73.072916,70.0
4183,1,0,2,1215.277778,26.955346,75.73479300000001,21.0
4184,0,0,4,2919.152177,12.96991,77.59796,230.0
4185,1,0,2,1050.105011,12.9437,77.5702,70.0
4186,0,0,2,1240.03543,24.69028,78.41889,98.0
4188,0,1,3,1300.025491,26.088505,85.365175,51.0
4189,1,0,2,1330.180313,15.5,80.05,45.0
4190,0,0,2,1070.070614,18.96,72.82,98.5
4191,1,0,3,1900.078239,12.972015,77.56302099999999,170.0
4192,0,0,2,1120.099564,18.5993,73.7625,72.0
4193,0,0,3,1847.070506,30.74,76.65,37.2
4194,1,0,1,650.026001,21.232813,72.832454,25.0
4195,0,0,2,1075.584238,19.1145,72.8712,220.0
4197,0,0,3,1458.017581,28.579004,77.431173,48.1
4198,0,1,2,535.3640245,18.96667,72.83333,46.4
4199,0,1,3,1541.781091,13.03478,80.15586,78.6
4200,1,0,2,700.1909612000001,28.467299,77.02889499999999,22.0
4201,1,0,2,963.1591621,12.919987,77.489265,40.0
4202,1,0,2,1255.230126,10.78624,76.66378,45.0
4203,0,1,2,1000.0,19.1759,72.9522,130.0
4205,1,0,2,795.1356408,28.494868,77.410298,34.0
4206,1,0,2,1139.0887289999998,10.818481,78.68073199999999,38.0
4207,0,0,3,1719.875309,12.9958935,77.761394,160.0
4208,0,1,3,1285.072952,28.429614,77.481711,68.7
4209,0,0,2,1025.056948,19.076057,73.097319,54.0
4212,1,0,3,1694.2771079999998,13.055985,77.622157,90.0
4213,0,1,3,1400.0,20.45,85.86667,54.6
4214,0,0,3,1762.196253,19.239813,72.962722,190.0
4215,1,0,2,1025.115325,12.96991,77.59796,40.0
4216,0,0,2,1040.077659,18.558319,73.77588,75.0
4217,1,0,2,1179.941003,28.567633,77.383124,56.0
4218,0,0,2,775.0356924,22.54111,88.33778000000001,38.0
4219,0,0,3,1610.089897,13.055985,77.622157,120.0
4221,1,0,1,588.004704,12.91716,80.19287,30.0
4222,0,1,1,345.0309643,28.534155,77.243195,35.1
4223,0,0,1,670.0032289,19.0242,73.0172,83.0
4224,0,1,2,547.5,28.451220000000003,76.98514899999999,21.9
4225,0,1,2,850.19056,18.539235,73.875126,29.0
4226,1,0,2,1225.03603,11.013335,77.009775,59.5
4228,0,0,3,1246.105919,22.75,77.72,36.0
4229,0,1,3,1182.834475,28.66667,77.41667,32.8
4230,1,0,2,1269.035533,11.0,76.96667,70.0
4231,1,0,2,850.0510031,13.013312,77.662077,50.0
4232,0,0,2,1055.926544,13.055985,77.622157,75.9
4234,0,1,2,1489.129356,28.407632,77.084393,150.0
4235,0,0,1,400.0,24.69028,78.41889,25.0
4236,0,0,2,884.0,23.680545,86.951712,22.1
4237,1,0,2,1089.126883,13.037343,77.628291,60.0
4238,0,1,4,1882.222222,20.353795,85.82101999999999,84.7
4239,1,0,1,525.0875146000001,13.09,80.27,27.0
4240,0,1,3,1708.074534,18.518797,73.933947,220.0
4241,1,1,2,920.0,31.10333,77.17222,23.0
4242,1,0,3,1700.0,12.919423,77.522774,85.0
4243,0,0,2,1089.037817,24.69028,78.41889,91.0
4244,0,0,1,550.0550055,18.52361,73.84778,25.0
4246,0,0,2,1213.0197449999998,18.96,72.82,180.0
4247,0,1,2,1030.131342,18.973908,73.02510600000001,80.0
4248,1,0,2,1225.071225,20.942355,72.940376,30.1
4249,0,0,2,896.4955175000001,28.394375,77.35722700000001,22.0
4250,0,0,2,1345.20277,30.661104,76.746082,68.0
4251,1,0,2,900.0473708999999,18.430375,73.815337,38.0
4253,0,0,3,1583.531275,13.010349,77.712151,100.0
4254,0,0,2,1480.132073,18.5442,73.7948,130.0
4255,0,0,2,1291.231365,19.033956,73.075342,110.0
4256,1,0,3,1400.147384,30.662283,76.822397,38.0
4257,0,1,1,566.2323052,19.249861,72.96386600000001,60.4
4259,0,0,2,1049.868766,18.5438,73.9438,48.0
4260,0,0,3,1250.0,22.577072,88.462457,60.0
4261,1,0,1,735.8738502,25.444108,81.914212,28.0
4262,0,1,3,1071.428571,22.7,88.45,33.6
4263,0,0,1,650.0,19.033956,73.075342,65.0
4264,1,1,3,1350.166579,28.5035,77.426447,77.0
4265,0,1,2,687.6948468999999,19.111438,72.878724,150.0
4266,1,1,2,970.8295351,22.808778,75.861639,21.3
4267,0,0,1,650.0541712,18.964489,73.019574,36.0
4269,1,0,2,929.9781182,28.577673,77.389781,51.0
4270,0,0,2,1062.959935,18.756363,73.539082,65.0
4271,0,1,3,1363.636364,26.154874,91.670312,45.0
4272,0,1,2,1075.017527,30.756258000000003,76.655851,46.0
4273,1,0,3,2150.757886,30.768683000000003,76.650876,52.5
4274,0,0,3,2102.680918,28.506454,77.40956800000001,120.0
4275,1,0,2,1050.080775,23.19046,77.473795,26.0
4276,0,0,3,1365.138669,22.603606,88.406203,95.0
4277,1,0,3,1400.180668,12.817956,77.452539,62.0
4278,0,0,1,700.0350017999999,28.3967,77.32330999999999,80.0
4279,0,1,3,1614.919775,28.429614,77.481711,77.5
4280,1,0,3,1750.547046,22.312358,73.145436,48.0
4281,0,0,2,1145.038168,12.913771,77.768321,75.0
4282,1,0,3,1570.048309,12.919423,77.522774,78.0
4283,1,0,2,1075.268817,22.312063,72.674296,37.0
4284,0,0,3,1500.053573,24.69028,78.41889,280.0
4285,0,1,2,1123.333333,17.7,83.2167,33.7
4287,0,1,2,1198.214286,28.376683,77.047179,67.1
4289,0,1,2,895.9628966,19.18,72.96333,85.0
4290,1,0,2,882.6125331000001,28.689982,77.339807,50.0
4291,0,0,3,1358.5837789999998,30.768683000000003,76.650876,33.0
4292,0,0,3,1356.223176,15.40194,74.04333000000001,79.0
4293,1,0,3,1600.0,15.35003,75.125744,60.0
4294,1,0,2,899.9742864,13.09,80.27,35.0
4295,1,0,3,1200.0,26.979452,75.765051,45.0
4296,0,0,2,1256.281407,28.390964,77.33422900000001,50.0
4298,0,0,2,1040.041602,19.2167,73.0833,60.0
4299,1,0,2,950.0285009,26.205239,78.203214,50.0
4300,0,0,2,1549.897201,28.474616,76.990309,98.0
4301,0,0,2,956.5217391,19.249861,72.96386600000001,110.0
4302,0,1,4,2326.122354,30.662283,76.822397,100.0
4303,0,0,3,1805.054152,12.9143,77.6764,150.0
4304,1,0,3,1457.253886,42.55833,1.55528,45.0
4305,0,0,2,1232.352941,13.010349,77.712151,41.9
4306,1,0,2,900.2520706,23.16083,77.46833000000001,25.0
4307,0,0,1,555.0416281,18.52361,73.84778,60.0
4308,1,0,2,1328.021248,22.271018,73.154216,30.0
4309,1,0,2,1110.197368,26.532207,75.520538,27.0
4310,0,0,3,1620.111732,12.96991,77.59796,87.0
4311,2,1,2,1123.595506,25.112376,75.856488,33.0
4312,0,0,3,1486.403777,19.043302,73.061357,170.0
4313,0,0,3,1648.386483,19.1758,72.8643,260.0
4314,0,0,3,1900.031046,28.38016,77.369936,61.2
4315,1,0,2,1050.052503,30.65,76.82,30.0
4317,0,0,2,1026.119403,18.452663,73.93104,55.0
4318,0,0,3,1873.410946,18.5438,73.9438,140.0
4320,1,1,2,1100.110011,12.96991,77.59796,40.0
4321,0,1,1,727.0168856,20.833141,79.66409200000001,62.0
4322,0,0,3,1100.157729,28.66667,77.41667,27.9
4323,0,1,2,967.0951763,19.2167,73.0833,82.0
4324,1,0,3,1300.2022539999998,25.618705,85.17096,45.0
4325,0,1,3,1792.757261,28.429614,77.481711,100.0
4327,1,0,3,1649.917504,28.638934000000003,77.32645699999999,110.0
4328,0,0,3,1837.859914,19.069359,72.900638,360.0
4330,0,0,1,690.0750964,12.8458,77.6727,34.0
4331,0,1,3,1207.5471699999998,22.53028,88.33417,160.0
4332,1,0,3,1406.25,22.7808,86.1522,45.0
4333,0,1,3,644.3054766,28.451220000000003,76.98514899999999,34.0
4334,0,0,2,1360.0,22.760061,75.928572,47.6
4335,1,0,3,1394.101877,13.1195,77.5837,52.0
4336,1,0,2,930.0329089,19.024,73.10300000000001,65.0
4337,1,0,3,1535.050316,26.91868,75.750399,90.0
4338,1,0,3,2199.792961,27.204996,77.990474,170.0
4339,0,0,1,600.0,21.721344,73.001615,48.0
4340,0,0,2,949.9934028,28.494181,77.290609,72.0
4342,0,0,4,2506.635211,28.5041,77.381557,85.0
4345,0,0,4,1608.271109,22.494831,88.37056700000001,140.0
4347,1,0,4,1679.731243,30.657375,76.85385500000001,45.0
4348,0,0,2,899.9052731,18.475864,73.89000899999999,57.0
4349,1,0,3,1315.047905,28.567633,77.383124,70.0
4350,1,0,3,2317.8328260000003,28.488415000000003,77.285903,160.0
4351,1,0,3,1240.079365,22.630965,88.378465,50.0
4352,0,1,1,408.4739312,19.249861,72.96386600000001,64.4
4354,0,0,1,697.0849176,18.5101,73.8141,55.0
4355,0,0,3,1345.037519,20.2814,85.849075,95.0
4356,0,1,2,1050.052503,18.5853,73.7413,60.0
4357,1,0,3,1409.332916,21.235342000000003,72.917751,45.0
4358,0,0,2,1500.750375,22.40107,88.5424,60.0
4359,1,0,2,1324.753974,20.26444,85.82806,70.0
4360,1,0,3,1500.0,20.26444,85.82806,75.0
4361,0,1,3,1785.1239670000002,30.660437,76.861517,54.0
4362,0,1,1,403.8095238,18.96,72.82,42.4
4363,0,0,3,1834.862385,12.90015,80.22791,120.0
4365,0,0,3,1578.418711,24.69028,78.41889,110.0
4366,0,0,3,1400.115473,35.0,136.0,97.0
4367,0,0,3,1340.074313,21.135078,79.11474399999999,220.0
4368,0,1,3,1400.0,28.429614,77.481711,66.5
4369,1,1,2,1207.041073,13.0318,77.6583,72.0
4370,0,0,3,1036.062961,22.54111,88.33778000000001,52.0
4371,0,0,2,1197.2975279999998,19.239813,72.962722,140.0
4373,0,0,4,2040.069048,19.18,72.96333,390.0
4374,1,0,3,2400.548697,26.91667,75.86667,70.0
4375,1,0,2,891.2655971,26.747109,88.417335,25.0
4377,0,0,2,1200.0,26.209302,78.194369,28.5
4378,1,0,2,1000.0,23.25,77.41667,32.0
4379,0,0,2,1170.091324,28.651918,77.348794,82.0
4380,0,0,2,961.9084263,19.18,72.96333,100.0
4381,0,0,2,1322.204776,28.551820000000003,77.324137,160.0
4382,1,0,3,1315.002989,28.567633,77.383124,66.0
4383,1,1,2,750.1172058,22.285525,73.153862,32.0
4384,1,0,2,1125.0,23.182972,72.611485,45.0
4386,1,0,2,967.1476819,13.0983,80.1622,63.0
4387,1,0,3,1754.8825359999998,23.22,72.68,62.0
4389,0,0,2,1182.832038,19.371618,72.824114,140.0
4390,0,0,4,2189.6355350000003,30.662283,76.822397,76.9
4391,0,0,2,1310.066551,19.1758,72.8643,250.0
4393,0,0,2,1083.7096210000002,21.17,72.83,31.2
4394,1,0,3,1500.133941,28.684262,77.357147,56.0
4395,1,0,3,1500.214316,20.275267000000003,85.86240699999999,70.0
4396,0,1,2,645.6820016,19.1759,72.9522,160.0
4397,0,0,3,1297.789337,12.896796,77.5724,49.9
4398,1,0,3,1573.082805,12.8706,77.6279,72.0
4399,1,0,3,2078.669651,12.808137,77.58308000000001,130.0
4401,1,0,5,2100.6564550000003,27.917376,78.099967,48.0
4402,0,0,2,1121.579183,24.69028,78.41889,100.0
4403,1,0,3,1596.223022,12.863589,77.656426,71.0
4404,0,0,2,880.938642,12.940685,80.177022,45.8
4405,0,0,3,1522.815032,19.239813,72.962722,280.0
4406,0,1,2,1252.00857,18.5438,73.9438,93.5
4407,1,1,2,940.0,28.495803,77.42684799999999,42.3
4408,0,0,2,1275.0223130000002,12.8855,77.5638,100.0
4409,1,0,3,627.6150627999999,21.080409,79.098334,30.0
4410,1,0,3,1485.253554,16.515342999999998,80.65431099999999,70.0
4411,1,0,2,920.2453988,17.524875,73.520142,30.0
4412,0,0,2,905.715062,19.371618,72.824114,100.0
4414,0,1,2,672.0430107999999,19.249861,72.96386600000001,90.0
4415,0,0,3,2635.277583,32.126321999999995,76.541845,150.0
4417,1,0,2,759.1861524,13.09,80.27,25.0
4418,0,0,2,1140.10641,18.5823,73.983,45.0
4419,0,0,3,1786.112972,12.8855,77.5638,160.0
4420,0,0,3,1600.0,27.16726,75.70950500000001,120.0
4421,1,0,1,610.0316313,18.52361,73.84778,27.0
4422,0,0,2,1064.695935,19.05871,72.89969,170.0
4423,1,0,3,1381.291028,20.353795,85.82101999999999,50.5
4424,0,0,4,2420.856611,30.662283,76.822397,65.0
4425,0,0,2,910.2990033,12.96991,77.59796,27.4
4426,0,0,3,869.7164723999999,19.111438,72.878724,250.0
4427,0,0,2,1025.179856,12.9816,77.6729,57.0
4428,0,0,2,975.2020061,19.043732,72.90371999999999,140.0
4429,1,0,3,1650.227618,12.96991,77.59796,87.0
4430,0,0,3,1350.124801,40.67197199,-86.15292909,59.5
4431,0,0,3,2256.820061,28.394375,77.35722700000001,81.9
4432,1,0,1,666.0323501,18.437138,73.794801,35.0
4434,0,1,3,1321.81599,27.865695,78.067543,32.9
4435,0,1,3,1409.077425,30.696627000000003,76.693764,47.5
4436,1,0,2,1015.02233,12.985039,77.54383,75.0
4437,0,1,2,694.0588562,22.5,88.35,62.5
4438,0,0,3,1214.329083,19.019766,72.853818,100.0
4439,1,0,1,429.51971889999993,23.22533,72.619511,22.0
4440,0,1,2,992.3664122,24.69028,78.41889,260.0
4441,0,0,3,1414.427157,22.506447,88.363636,110.0
4442,1,0,3,1900.057002,21.0,77.0,100.0
4443,0,0,2,980.0490025,18.452663,73.93104,56.0
4444,0,0,3,1511.144692,18.089811,74.276733,120.0
4446,1,0,4,2000.0,30.657375,76.85385500000001,70.0
4447,0,0,3,1542.891785,27.073397,75.594316,50.9
4448,0,0,3,969.9829598,19.05871,72.89969,370.0
4449,0,0,2,866.6666667000002,18.51306,76.87528,130.0
4450,1,0,1,610.0942873,18.46471,73.860087,33.0
4452,1,0,2,879.0911550000001,25.470837,81.824653,65.0
4453,0,0,3,1274.74002,16.3906,80.5425,38.0
4454,0,0,3,2508.623393,12.925,77.595,320.0
4455,0,1,2,922.2222222,23.280038,85.320296,24.9
4456,1,0,3,1149.73262,26.900156,75.69534200000001,43.0
4457,0,1,3,1034.375,22.101107,88.374433,33.1
4458,2,1,3,1074.193548,16.995379,73.304153,33.3
4459,1,0,2,950.1689189,32.537765,75.967628,45.0
4460,0,0,3,1645.306547,19.038205,73.06612,190.0
4461,1,0,2,1100.187266,28.5216,77.3863,47.0
4462,0,0,2,1200.0,28.406388,77.342588,39.9
4463,1,0,2,860.0301011,28.506454,77.40956800000001,40.0
4466,0,0,2,1341.184167,12.86,77.786,82.0
4467,0,0,3,1872.113677,28.66667,77.41667,52.7
4468,1,0,2,1454.349583,16.3422,80.4911,54.0
4469,0,0,2,985.1226377,18.973908,73.02510600000001,73.5
4471,1,0,3,1034.185579,22.498882,88.31755600000001,36.0
4472,0,0,2,867.1839343,18.914541,72.818211,190.0
4473,0,1,2,949.9451955,24.69028,78.41889,130.0
4475,0,0,3,2049.780381,13.055985,77.622157,140.0
4476,1,0,2,1295.015079,28.576117,77.382136,73.0
4478,1,0,2,896.6510622999999,18.1,78.85,24.9
4479,0,1,2,895.1005025000001,18.5853,73.7413,57.0
4480,0,0,3,1921.250495,12.9377,80.2153,97.1
4481,1,0,2,400.0,28.467299,77.02889499999999,30.0
4482,1,0,2,1020.160311,25.61,85.14139,42.0
4483,0,0,1,471.9885081000001,19.249861,72.96386600000001,69.0
4485,1,0,3,1500.0,12.321934,76.623079,75.0
4486,0,0,3,1260.126013,12.96991,77.59796,84.0
4487,1,0,2,1000.0,15.866183,74.470984,30.0
4488,0,0,2,1260.063003,24.69028,78.41889,180.0
4489,1,0,3,1575.299307,13.0983,80.1622,75.0
4490,2,0,2,855.5555555999999,12.91716,80.19287,38.5
4491,1,1,3,1303.571429,14.433329999999998,79.96667,36.5
4492,1,0,3,1452.282158,21.372623,73.254962,49.0
4493,0,1,3,1344.164572,19.1955,72.8728,230.0
4494,0,0,2,1260.675071,28.211607,76.787033,31.0
4495,0,1,1,592.8005284,18.669919,73.853723,35.9
4496,0,1,2,988.1756757000002,18.669919,73.853723,46.8
4497,0,1,2,869.6912596000001,19.1759,72.9522,180.0
4498,0,0,2,639.9844065000001,19.249861,72.96386600000001,98.5
4499,0,0,3,1409.910844,12.96991,77.59796,68.0
4500,0,0,3,2739.726027,12.96082,77.63613000000001,240.0
4501,1,0,3,1425.081433,10.52,76.21,35.0
4502,1,0,2,1100.296234,22.273345000000003,73.23299499999999,26.0
4503,0,0,2,820.2099738,31.261414,75.589997,25.0
4504,2,1,2,804.86158,18.510418,73.781944,59.6
4505,1,0,1,800.0,12.907374,77.625811,30.0
4506,0,0,2,1070.2166539999998,28.506454,77.40956800000001,41.0
4507,1,0,3,1635.220126,28.9196,76.8972,65.0
4508,0,0,2,1000.0,18.5823,73.983,46.0
4510,0,1,3,1000.0,28.431903,77.36482099999999,28.6
4511,0,0,3,1896.034129,13.083227,77.66279,120.0
4512,0,0,2,1040.041602,28.582887,77.339935,140.0
4513,0,1,3,1423.267327,17.815234,83.35818,57.5
4514,1,1,2,1256.767208,28.568096,77.390253,65.0
4515,1,0,2,1111.111111,13.077741,80.16490300000001,60.0
4516,0,1,3,1134.215501,22.75,88.36667,30.0
4517,0,0,3,1550.044287,19.033956,73.075342,140.0
4519,1,1,2,1137.931034,25.3945,81.8615,33.0
4521,1,0,2,979.4776119,15.595676999999998,73.800991,42.0
4522,0,0,2,1106.106106,22.470809,88.36318100000001,44.2
4523,0,0,3,2100.210021,30.92,77.12,70.0
4525,0,0,2,1135.03305,12.919423,77.522774,60.1
4526,0,0,2,1223.657376,21.241299,81.699326,36.0
4527,0,0,1,563.0278386,18.484943,73.90424200000001,36.0
4528,1,0,3,1825.557809,22.35962,73.187321,45.0
4529,0,0,4,2261.685374,28.651918,77.348794,270.0
4530,0,0,3,1754.704149,30.698017,76.679016,77.4
4533,0,0,3,1255.155101,19.042483,73.06637099999999,140.0
4534,0,0,3,1509.123337,40.67197199,-86.15292909,110.0
4535,0,0,2,1127.57732,19.1849,72.8347,140.0
4536,0,0,2,1206.1233960000002,22.54111,88.33778000000001,78.0
4537,0,0,2,724.1129616000001,19.1615,72.8731,140.0
4538,0,1,1,328.1721687,19.245347,73.124577,33.7
4539,0,0,2,1100.0,28.40473,77.367514,44.0
4540,0,1,2,950.0308452,19.249861,72.96386600000001,77.0
4541,1,0,1,584.9908073,18.628795,73.85299300000001,35.0
4542,0,1,3,1772.479173,30.638175,76.829909,61.7
